IQ;date;pressure;wind_direction;wind_force;humidity;temperature
5;2018-05-09 21:00:00+00:00;100380;270;5.2;70;286.05
4;2018-05-10 00:00:00+00:00;100350;250;4.5;73;284.15
4;2018-05-10 03:00:00+00:00;100370;250;3.9;78;283.35
4;2018-05-10 06:00:00+00:00;100530;260;5.5;83;283.85
4;2018-05-10 09:00:00+00:00;100750;250;5.5;68;287.25
4;2018-05-10 12:00:00+00:00;100960;290;8.9;64;287.85
4;2018-05-10 15:00:00+00:00;101200;320;7.1;48;289.25
4;2018-05-10 18:00:00+00:00;101370;330;5.0;44;288.15
4;2018-05-10 21:00:00+00:00;101580;280;3.3;69;283.85
4;2018-05-11 00:00:00+00:00;101580;270;1.0;85;281.45
4;2018-05-11 03:00:00+00:00;101500;130;1.2;92;278.95
4;2018-05-11 06:00:00+00:00;101450;100;1.0;89;281.85
4;2018-05-11 09:00:00+00:00;101320;120;4.5;51;288.45
4;2018-05-11 12:00:00+00:00;101140;140;4.8;44;291.55
4;2018-05-11 15:00:00+00:00;101020;170;4.6;40;292.65
4;2018-05-11 18:00:00+00:00;100950;150;3.5;44;291.65
4;2018-05-11 21:00:00+00:00;100950;100;1.9;60;287.55
4;2018-05-12 00:00:00+00:00;100900;110;2.4;66;286.45
4;2018-05-12 03:00:00+00:00;100830;110;2.9;72;284.65
4;2018-05-12 06:00:00+00:00;100820;90;1.7;73;285.75
4;2018-05-12 09:00:00+00:00;100790;170;2.8;53;292.35
4;2018-05-12 12:00:00+00:00;100640;200;3.5;45;295.85
4;2018-05-12 15:00:00+00:00;100470;330;6.3;57;293.85
4;2018-05-12 18:00:00+00:00;100310;40;4.3;58;291.95
4;2018-05-12 21:00:00+00:00;100490;290;5.7;95;285.35
4;2018-05-13 00:00:00+00:00;100590;270;3.6;93;285.05
4;2018-05-13 03:00:00+00:00;100690;260;8.2;94;283.35
4;2018-05-13 06:00:00+00:00;100830;250;4.3;92;283.05
4;2018-05-13 09:00:00+00:00;100940;250;4.3;85;284.35
4;2018-05-13 12:00:00+00:00;100960;280;4.9;73;286.05
4;2018-05-13 15:00:00+00:00;100990;300;4.5;69;286.95
4;2018-05-13 18:00:00+00:00;100950;320;5.8;60;286.45
4;2018-05-13 21:00:00+00:00;101070;330;3.0;74;284.25
5;2018-05-14 00:00:00+00:00;101000;290;3.2;86;283.45
5;2018-05-14 03:00:00+00:00;100910;320;5.7;87;284.15
5;2018-05-14 06:00:00+00:00;100890;330;6.8;81;284.75
5;2018-05-14 09:00:00+00:00;100920;330;6.5;90;284.65
5;2018-05-14 12:00:00+00:00;100970;340;7.5;91;285.45
5;2018-05-14 15:00:00+00:00;100990;330;6.8;84;286.75
5;2018-05-14 18:00:00+00:00;101030;330;5.3;89;285.35
5;2018-05-14 21:00:00+00:00;101140;320;5.3;91;284.45
7;2018-05-15 00:00:00+00:00;101090;310;4.9;97;283.75
7;2018-05-15 03:00:00+00:00;101050;320;5.3;98;283.45
7;2018-05-15 06:00:00+00:00;101130;340;4.4;99;283.45
7;2018-05-15 09:00:00+00:00;101190;330;4.0;97;284.75
7;2018-05-15 12:00:00+00:00;101170;300;4.2;75;289.85
7;2018-05-15 15:00:00+00:00;101130;300;6.0;66;292.35
7;2018-05-15 18:00:00+00:00;101070;310;5.5;71;289.95
7;2018-05-15 21:00:00+00:00;101200;310;4.5;87;285.15
6;2018-05-16 00:00:00+00:00;101220;290;3.3;95;283.05
6;2018-05-16 03:00:00+00:00;101160;320;5.3;95;284.15
6;2018-05-16 06:00:00+00:00;101240;330;3.9;89;285.35
6;2018-05-16 09:00:00+00:00;101310;330;5.7;66;290.45
6;2018-05-16 12:00:00+00:00;101430;330;7.5;78;288.15
6;2018-05-16 15:00:00+00:00;101470;340;8.9;77;287.55
6;2018-05-16 18:00:00+00:00;101580;340;7.0;80;285.45
6;2018-05-16 21:00:00+00:00;101770;350;7.1;80;284.35
5;2018-05-17 00:00:00+00:00;101800;350;7.1;77;283.55
5;2018-05-17 03:00:00+00:00;101780;360;5.7;80;281.95
5;2018-05-17 06:00:00+00:00;101850;20;5.3;72;282.95
5;2018-05-17 09:00:00+00:00;101890;340;6.6;60;285.85
5;2018-05-17 12:00:00+00:00;101880;10;6.4;49;288.35
5;2018-05-17 15:00:00+00:00;101850;360;7.4;50;287.55
5;2018-05-17 18:00:00+00:00;101860;350;5.2;57;285.65
5;2018-05-17 21:00:00+00:00;101940;360;4.2;75;281.95
4;2018-05-18 00:00:00+00:00;101920;330;2.0;85;279.85
4;2018-05-18 03:00:00+00:00;101870;320;2.0;90;278.65
4;2018-05-18 06:00:00+00:00;101920;30;3.0;81;281.35
4;2018-05-18 09:00:00+00:00;101940;20;4.6;62;285.35
4;2018-05-18 12:00:00+00:00;101840;350;4.5;50;288.55
4;2018-05-18 15:00:00+00:00;101740;350;5.3;48;289.45
4;2018-05-18 18:00:00+00:00;101770;360;5.3;57;286.45
4;2018-05-18 21:00:00+00:00;101810;360;2.3;73;282.35
4;2018-05-19 00:00:00+00:00;101820;340;2.4;81;280.25
4;2018-05-19 03:00:00+00:00;101780;360;2.3;87;278.95
4;2018-05-19 06:00:00+00:00;101820;10;3.9;75;281.85
4;2018-05-19 09:00:00+00:00;101870;40;3.9;67;284.35
4;2018-05-19 12:00:00+00:00;101850;30;3.8;67;285.95
4;2018-05-19 15:00:00+00:00;101780;30;4.1;68;285.95
4;2018-05-19 18:00:00+00:00;101710;20;4.4;75;285.05
4;2018-05-19 21:00:00+00:00;101780;20;2.5;82;283.45
6;2018-05-20 00:00:00+00:00;101760;360;2.1;93;281.65
6;2018-05-20 03:00:00+00:00;101730;20;4.6;97;281.65
6;2018-05-20 06:00:00+00:00;101740;40;3.8;99;282.05
6;2018-05-20 09:00:00+00:00;101750;40;1.9;74;287.55
6;2018-05-20 12:00:00+00:00;101590;50;3.4;50;292.85
6;2018-05-20 15:00:00+00:00;101380;50;3.3;39;294.55
6;2018-05-20 18:00:00+00:00;101290;40;5.2;52;294.35
6;2018-05-20 21:00:00+00:00;101370;20;2.9;68;289.35
5;2018-05-21 00:00:00+00:00;101250;30;3.8;72;288.55
5;2018-05-21 03:00:00+00:00;101110;40;2.9;74;288.05
5;2018-05-21 06:00:00+00:00;101050;30;4.1;77;288.05
5;2018-05-21 09:00:00+00:00;100920;60;5.1;56;293.15
5;2018-05-21 12:00:00+00:00;100780;40;4.0;52;294.45
5;2018-05-21 15:00:00+00:00;100630;40;3.4;45;296.05
5;2018-05-21 18:00:00+00:00;100580;100;2.4;54;294.15
5;2018-05-21 21:00:00+00:00;100660;260;0.8;69;289.35
6;2018-05-22 00:00:00+00:00;100610;280;2.7;84;286.05
6;2018-05-22 03:00:00+00:00;100630;260;1.6;91;284.05
6;2018-05-22 06:00:00+00:00;100700;250;1.5;87;286.25
6;2018-05-22 09:00:00+00:00;100730;340;3.2;59;293.55
6;2018-05-22 12:00:00+00:00;100730;340;3.1;53;296.25
6;2018-05-22 15:00:00+00:00;100730;310;6.8;48;297.15
6;2018-05-22 18:00:00+00:00;100840;360;3.7;53;294.55
6;2018-05-22 21:00:00+00:00;101060;330;2.6;69;290.05
6;2018-05-23 00:00:00+00:00;101150;300;2.9;88;285.65
6;2018-05-23 03:00:00+00:00;101180;310;4.2;90;285.65
6;2018-05-23 06:00:00+00:00;101330;330;4.1;90;285.85
6;2018-05-23 09:00:00+00:00;101420;340;4.0;93;287.75
6;2018-05-23 12:00:00+00:00;101430;20;3.9;77;291.55
6;2018-05-23 15:00:00+00:00;101310;330;4.6;68;293.85
6;2018-05-23 18:00:00+00:00;101320;350;2.6;84;291.55
6;2018-05-23 21:00:00+00:00;101400;10;1.3;92;289.85
5;2018-05-24 00:00:00+00:00;101370;30;2.7;96;289.25
5;2018-05-24 03:00:00+00:00;101330;40;2.6;93;288.55
5;2018-05-24 06:00:00+00:00;101300;40;1.3;89;289.65
5;2018-05-24 09:00:00+00:00;101270;0;0.0;78;291.95
5;2018-05-24 12:00:00+00:00;101150;120;2.3;60;296.35
5;2018-05-24 15:00:00+00:00;101060;240;1.9;79;292.95
5;2018-05-24 18:00:00+00:00;101030;10;1.1;82;292.35
5;2018-05-24 21:00:00+00:00;101090;180;3.6;92;289.05
9;2018-05-25 00:00:00+00:00;101100;170;2.6;97;287.35
9;2018-05-25 03:00:00+00:00;101110;170;0.9;98;287.95
9;2018-05-25 06:00:00+00:00;101180;160;1.6;98;287.85
9;2018-05-25 09:00:00+00:00;101250;200;1.4;87;290.15
9;2018-05-25 12:00:00+00:00;101230;80;0.9;61;295.05
9;2018-05-25 15:00:00+00:00;101220;230;1.2;51;296.75
9;2018-05-25 18:00:00+00:00;101180;350;4.7;71;294.85
9;2018-05-25 21:00:00+00:00;101260;10;4.5;84;291.05
6;2018-05-26 00:00:00+00:00;101260;330;1.9;89;289.15
6;2018-05-26 03:00:00+00:00;101230;340;2.8;95;288.55
6;2018-05-26 06:00:00+00:00;101260;360;2.3;95;288.25
6;2018-05-26 09:00:00+00:00;101280;50;3.3;71;295.05
6;2018-05-26 12:00:00+00:00;101260;80;5.4;46;300.55
6;2018-05-26 15:00:00+00:00;101110;90;4.3;47;301.95
6;2018-05-26 18:00:00+00:00;101080;70;3.0;53;300.75
6;2018-05-26 21:00:00+00:00;101150;70;3.2;64;297.35
5;2018-05-27 00:00:00+00:00;101090;60;3.3;70;294.95
5;2018-05-27 03:00:00+00:00;101000;60;2.8;75;293.25
5;2018-05-27 06:00:00+00:00;101000;70;2.1;76;293.85
5;2018-05-27 09:00:00+00:00;101060;120;3.9;66;298.35
5;2018-05-27 12:00:00+00:00;101040;190;4.3;55;301.05
5;2018-05-27 15:00:00+00:00;100960;200;2.9;50;301.05
5;2018-05-27 18:00:00+00:00;100960;220;0.7;64;298.15
5;2018-05-27 21:00:00+00:00;101060;20;1.1;78;293.85
7;2018-05-28 00:00:00+00:00;101070;120;2.2;83;292.65
7;2018-05-28 03:00:00+00:00;101090;280;1.5;86;291.25
7;2018-05-28 06:00:00+00:00;101160;100;1.8;81;293.15
7;2018-05-28 09:00:00+00:00;101250;80;2.6;63;296.65
7;2018-05-28 12:00:00+00:00;101220;50;2.2;56;298.85
7;2018-05-28 15:00:00+00:00;101030;50;3.3;50;300.25
7;2018-05-28 18:00:00+00:00;101010;30;3.2;46;300.75
7;2018-05-28 21:00:00+00:00;100990;10;4.2;64;296.85
6;2018-05-29 00:00:00+00:00;101120;190;4.0;94;290.85
6;2018-05-29 03:00:00+00:00;100870;320;3.7;97;290.45
6;2018-05-29 06:00:00+00:00;100920;20;1.7;96;290.85
6;2018-05-29 09:00:00+00:00;100880;220;1.2;79;294.35
6;2018-05-29 12:00:00+00:00;100790;210;3.5;73;295.25
6;2018-05-29 15:00:00+00:00;100730;190;5.6;77;295.35
6;2018-05-29 18:00:00+00:00;100610;200;1.7;90;293.55
6;2018-05-29 21:00:00+00:00;100680;330;2.2;92;292.05
7;2018-05-30 00:00:00+00:00;100670;300;2.0;98;290.05
7;2018-05-30 03:00:00+00:00;100620;100;0.8;99;290.25
7;2018-05-30 06:00:00+00:00;100720;160;1.5;98;290.05
7;2018-05-30 09:00:00+00:00;100830;180;2.1;83;292.35
7;2018-05-30 12:00:00+00:00;100830;160;3.7;62;297.45
7;2018-05-30 15:00:00+00:00;100760;190;4.1;56;298.05
7;2018-05-30 18:00:00+00:00;100780;190;1.5;57;297.35
7;2018-05-30 21:00:00+00:00;100850;0;0.0;75;292.95
5;2018-05-31 00:00:00+00:00;100870;350;1.8;92;291.75
5;2018-05-31 03:00:00+00:00;100790;270;2.0;95;289.55
5;2018-05-31 06:00:00+00:00;100890;20;2.9;99;290.95
5;2018-05-31 09:00:00+00:00;100930;90;2.6;76;294.95
5;2018-05-31 12:00:00+00:00;100920;100;1.4;70;296.15
5;2018-05-31 15:00:00+00:00;100860;150;2.4;61;297.25
5;2018-05-31 18:00:00+00:00;100880;330;4.6;64;295.05
5;2018-05-31 21:00:00+00:00;101070;340;2.0;90;290.15
3;2018-06-01 00:00:00+00:00;101110;140;0.8;96;288.95
3;2018-06-01 03:00:00+00:00;101090;200;1.6;98;288.35
3;2018-06-01 06:00:00+00:00;101210;280;2.9;98;288.55
3;2018-06-01 09:00:00+00:00;101270;270;2.2;85;291.55
3;2018-06-01 12:00:00+00:00;101310;310;2.1;76;294.15
3;2018-06-01 15:00:00+00:00;101340;250;5.6;88;292.05
3;2018-06-01 18:00:00+00:00;101380;270;5.3;81;290.35
3;2018-06-01 21:00:00+00:00;101470;230;2.2;87;288.75
3;2018-06-02 00:00:00+00:00;101400;240;3.6;88;288.45
3;2018-06-02 03:00:00+00:00;101360;230;3.8;88;288.25
3;2018-06-02 06:00:00+00:00;101380;240;5.4;87;287.75
3;2018-06-02 09:00:00+00:00;101410;230;3.9;87;288.65
3;2018-06-02 12:00:00+00:00;101430;220;3.7;81;290.75
3;2018-06-02 15:00:00+00:00;101390;230;3.8;75;292.15
3;2018-06-02 18:00:00+00:00;101330;260;2.9;74;292.25
3;2018-06-02 21:00:00+00:00;101380;270;1.1;84;289.05
5;2018-06-03 00:00:00+00:00;101430;0;0.0;94;286.15
5;2018-06-03 03:00:00+00:00;101340;200;0.6;96;284.45
5;2018-06-03 06:00:00+00:00;101410;150;1.2;95;287.65
5;2018-06-03 09:00:00+00:00;101400;90;1.4;67;293.65
5;2018-06-03 12:00:00+00:00;101320;90;3.3;58;296.55
5;2018-06-03 15:00:00+00:00;101140;70;3.6;54;297.65
5;2018-06-03 18:00:00+00:00;101050;30;5.0;60;297.05
5;2018-06-03 21:00:00+00:00;101070;20;3.6;69;292.05
7;2018-06-04 00:00:00+00:00;101010;20;3.9;87;289.75
7;2018-06-04 03:00:00+00:00;100920;20;3.9;92;288.35
7;2018-06-04 06:00:00+00:00;100900;20;4.6;100;288.85
7;2018-06-04 09:00:00+00:00;100910;20;4.9;85;291.35
7;2018-06-04 12:00:00+00:00;100860;10;4.0;75;294.35
7;2018-06-04 15:00:00+00:00;100740;350;5.3;72;295.45
7;2018-06-04 18:00:00+00:00;100690;350;5.4;76;293.15
7;2018-06-04 21:00:00+00:00;100870;350;4.6;90;288.35
6;2018-06-05 00:00:00+00:00;100830;360;3.5;97;287.55
6;2018-06-05 03:00:00+00:00;100810;10;4.8;90;288.85
6;2018-06-05 06:00:00+00:00;100870;20;4.4;83;289.65
6;2018-06-05 09:00:00+00:00;100920;30;4.1;76;291.15
6;2018-06-05 12:00:00+00:00;100880;30;5.2;75;291.75
6;2018-06-05 15:00:00+00:00;100800;20;5.0;75;291.75
6;2018-06-05 18:00:00+00:00;100750;10;5.2;75;290.85
6;2018-06-05 21:00:00+00:00;100870;350;4.6;84;286.65
7;2018-06-06 00:00:00+00:00;100830;360;5.0;92;285.45
7;2018-06-06 03:00:00+00:00;100730;20;4.8;94;285.75
7;2018-06-06 06:00:00+00:00;100750;10;4.6;88;287.35
7;2018-06-06 09:00:00+00:00;100720;40;5.3;71;293.25
7;2018-06-06 12:00:00+00:00;100710;50;5.1;63;297.55
7;2018-06-06 15:00:00+00:00;100650;60;2.3;57;299.05
7;2018-06-06 18:00:00+00:00;100630;340;4.5;66;296.65
7;2018-06-06 21:00:00+00:00;100800;310;3.7;79;291.45
6;2018-06-07 00:00:00+00:00;100840;330;1.4;90;288.65
6;2018-06-07 03:00:00+00:00;100910;200;1.1;95;287.95
6;2018-06-07 06:00:00+00:00;100860;320;1.4;96;288.85
6;2018-06-07 09:00:00+00:00;101030;180;1.7;79;293.25
6;2018-06-07 12:00:00+00:00;101000;150;1.9;65;296.75
6;2018-06-07 15:00:00+00:00;100940;320;1.4;63;298.55
6;2018-06-07 18:00:00+00:00;100960;350;4.4;80;293.05
6;2018-06-07 21:00:00+00:00;101060;320;2.4;88;290.05
6;2018-06-08 00:00:00+00:00;101040;340;2.5;94;288.55
6;2018-06-08 03:00:00+00:00;101000;340;2.9;99;287.35
6;2018-06-08 06:00:00+00:00;101040;340;2.7;100;287.05
6;2018-06-08 09:00:00+00:00;101090;340;2.2;92;288.45
6;2018-06-08 12:00:00+00:00;101020;290;3.5;75;293.05
6;2018-06-08 15:00:00+00:00;100930;320;4.4;70;295.25
6;2018-06-08 18:00:00+00:00;100910;330;5.2;78;291.35
6;2018-06-08 21:00:00+00:00;101000;340;3.1;88;288.25
6;2018-06-09 00:00:00+00:00;100970;350;2.9;93;287.05
6;2018-06-09 03:00:00+00:00;100920;340;2.9;99;287.55
6;2018-06-09 06:00:00+00:00;100960;330;2.7;100;288.15
6;2018-06-09 09:00:00+00:00;100960;330;2.5;91;290.05
6;2018-06-09 12:00:00+00:00;100920;10;2.6;72;293.45
6;2018-06-09 15:00:00+00:00;100810;350;3.2;71;294.15
6;2018-06-09 18:00:00+00:00;100800;340;3.8;75;293.65
6;2018-06-09 21:00:00+00:00;100900;330;2.7;85;289.65
6;2018-06-10 00:00:00+00:00;100820;330;1.6;93;287.75
6;2018-06-10 03:00:00+00:00;100780;330;2.7;93;288.35
6;2018-06-10 06:00:00+00:00;100780;360;2.6;92;289.35
6;2018-06-10 09:00:00+00:00;100790;350;3.3;84;291.25
6;2018-06-10 12:00:00+00:00;100780;10;3.3;66;296.45
6;2018-06-10 15:00:00+00:00;100680;30;4.4;59;296.95
6;2018-06-10 18:00:00+00:00;100670;360;4.4;65;294.65
6;2018-06-10 21:00:00+00:00;100780;350;2.9;81;290.85
4;2018-06-11 00:00:00+00:00;100780;20;2.8;87;289.25
4;2018-06-11 03:00:00+00:00;100660;30;4.7;88;289.25
4;2018-06-11 06:00:00+00:00;100700;30;4.1;86;289.25
4;2018-06-11 09:00:00+00:00;100650;40;5.6;77;292.05
4;2018-06-11 12:00:00+00:00;100590;30;4.7;54;294.45
4;2018-06-11 15:00:00+00:00;100470;50;4.4;47;295.25
4;2018-06-11 18:00:00+00:00;100510;90;1.9;55;294.95
4;2018-06-11 21:00:00+00:00;100540;10;3.6;69;292.65
4;2018-06-12 00:00:00+00:00;100570;20;6.2;79;290.65
4;2018-06-12 03:00:00+00:00;100530;30;4.6;84;289.35
4;2018-06-12 06:00:00+00:00;100630;20;7.6;82;288.55
4;2018-06-12 09:00:00+00:00;100730;30;4.9;68;292.05
4;2018-06-12 12:00:00+00:00;100850;30;5.1;62;292.75
4;2018-06-12 15:00:00+00:00;100910;360;7.7;67;291.95
4;2018-06-12 18:00:00+00:00;101000;350;5.8;76;288.25
4;2018-06-12 21:00:00+00:00;101170;360;4.8;78;286.25
4;2018-06-13 00:00:00+00:00;101170;330;3.8;84;284.75
4;2018-06-13 03:00:00+00:00;101200;340;4.1;88;285.55
4;2018-06-13 06:00:00+00:00;101250;340;3.9;82;286.95
4;2018-06-13 09:00:00+00:00;101310;350;5.1;67;288.25
4;2018-06-13 12:00:00+00:00;101310;330;3.2;52;290.95
4;2018-06-13 15:00:00+00:00;101250;310;2.3;49;291.85
4;2018-06-13 18:00:00+00:00;101200;140;1.4;46;292.65
4;2018-06-13 21:00:00+00:00;101220;0;0.0;68;288.35
3;2018-06-14 00:00:00+00:00;101170;220;1.5;79;286.15
3;2018-06-14 03:00:00+00:00;101040;150;1.8;93;282.85
3;2018-06-14 06:00:00+00:00;100940;180;3.6;78;287.35
3;2018-06-14 09:00:00+00:00;100920;200;7.1;60;291.75
3;2018-06-14 12:00:00+00:00;100860;190;7.5;64;291.95
3;2018-06-14 15:00:00+00:00;100890;230;5.8;67;291.75
3;2018-06-14 18:00:00+00:00;100940;230;5.3;80;290.95
3;2018-06-14 21:00:00+00:00;101090;230;3.0;79;288.05
4;2018-06-15 00:00:00+00:00;101050;190;2.4;90;285.05
4;2018-06-15 03:00:00+00:00;101050;170;1.0;95;283.05
4;2018-06-15 06:00:00+00:00;101110;200;1.8;95;285.25
4;2018-06-15 09:00:00+00:00;101170;190;2.1;79;289.55
4;2018-06-15 12:00:00+00:00;101120;200;1.9;50;295.35
4;2018-06-15 15:00:00+00:00;101070;200;2.4;44;296.05
4;2018-06-15 18:00:00+00:00;101070;270;5.4;52;295.15
4;2018-06-15 21:00:00+00:00;101140;270;1.8;65;289.25
3;2018-06-16 00:00:00+00:00;101150;250;2.2;71;286.95
3;2018-06-16 03:00:00+00:00;101080;220;2.2;83;285.15
3;2018-06-16 06:00:00+00:00;101020;160;2.4;89;285.45
3;2018-06-16 09:00:00+00:00;101070;210;3.5;71;289.75
3;2018-06-16 12:00:00+00:00;101030;240;5.8;51;293.85
3;2018-06-16 15:00:00+00:00;101050;260;6.8;48;293.25
3;2018-06-16 18:00:00+00:00;101070;260;5.3;52;292.25
3;2018-06-16 21:00:00+00:00;101110;220;3.1;64;289.75
3;2018-06-17 00:00:00+00:00;101130;230;4.0;80;287.75
3;2018-06-17 03:00:00+00:00;101180;250;4.7;79;286.65
3;2018-06-17 06:00:00+00:00;101190;210;5.1;80;286.95
3;2018-06-17 09:00:00+00:00;101300;230;4.7;69;288.75
3;2018-06-17 12:00:00+00:00;101330;230;6.2;57;291.45
3;2018-06-17 15:00:00+00:00;101410;250;7.3;56;291.05
3;2018-06-17 18:00:00+00:00;101410;250;4.7;58;291.15
3;2018-06-17 21:00:00+00:00;101490;230;3.0;66;289.45
3;2018-06-18 00:00:00+00:00;101410;180;1.9;76;288.45
3;2018-06-18 03:00:00+00:00;101380;200;4.0;77;289.35
3;2018-06-18 06:00:00+00:00;101420;210;5.0;85;289.65
3;2018-06-18 09:00:00+00:00;101530;230;6.6;77;291.25
3;2018-06-18 12:00:00+00:00;101640;240;6.6;70;290.95
3;2018-06-18 15:00:00+00:00;101650;240;8.3;66;291.25
3;2018-06-18 18:00:00+00:00;101620;240;7.0;63;292.15
3;2018-06-18 21:00:00+00:00;101730;240;3.6;77;288.25
2;2018-06-19 00:00:00+00:00;101700;230;3.5;88;288.95
2;2018-06-19 03:00:00+00:00;101750;240;3.4;89;289.45
2;2018-06-19 06:00:00+00:00;101860;230;4.1;88;289.95
2;2018-06-19 09:00:00+00:00;101930;230;4.5;82;291.25
2;2018-06-19 12:00:00+00:00;101950;230;4.7;72;292.85
2;2018-06-19 15:00:00+00:00;101930;240;3.5;76;292.85
2;2018-06-19 18:00:00+00:00;101900;230;4.2;78;292.05
2;2018-06-19 21:00:00+00:00;101920;250;4.6;80;290.95
3;2018-06-20 00:00:00+00:00;101850;250;3.8;84;290.25
3;2018-06-20 03:00:00+00:00;101750;210;2.1;88;289.55
3;2018-06-20 06:00:00+00:00;101730;220;4.0;90;289.85
3;2018-06-20 09:00:00+00:00;101730;220;3.8;81;291.95
3;2018-06-20 12:00:00+00:00;101640;240;5.1;69;295.45
3;2018-06-20 15:00:00+00:00;101500;260;4.2;57;297.85
3;2018-06-20 18:00:00+00:00;101380;260;4.3;53;297.65
3;2018-06-20 21:00:00+00:00;101380;230;2.9;76;291.45
3;2018-06-21 00:00:00+00:00;101330;250;2.9;90;288.25
3;2018-06-21 03:00:00+00:00;101280;270;5.6;94;288.15
3;2018-06-21 06:00:00+00:00;101490;320;8.2;66;287.25
3;2018-06-21 09:00:00+00:00;101690;330;7.3;54;289.25
3;2018-06-21 12:00:00+00:00;101840;320;8.3;49;290.45
3;2018-06-21 15:00:00+00:00;102040;350;8.0;50;289.05
3;2018-06-21 18:00:00+00:00;102170;360;7.4;48;288.25
3;2018-06-21 21:00:00+00:00;102260;350;3.9;57;284.55
3;2018-06-22 00:00:00+00:00;102260;240;2.7;73;281.65
3;2018-06-22 03:00:00+00:00;102280;270;2.9;89;279.95
3;2018-06-22 06:00:00+00:00;102290;260;3.2;74;284.75
3;2018-06-22 09:00:00+00:00;102340;340;7.6;52;290.65
3;2018-06-22 12:00:00+00:00;102360;340;7.4;45;291.75
3;2018-06-22 15:00:00+00:00;102370;340;7.7;45;291.75
3;2018-06-22 18:00:00+00:00;102390;350;6.4;49;289.35
3;2018-06-22 21:00:00+00:00;102450;350;3.6;64;285.15
4;2018-06-23 00:00:00+00:00;102420;310;1.1;79;282.15
4;2018-06-23 03:00:00+00:00;102370;280;1.9;89;280.15
4;2018-06-23 06:00:00+00:00;102390;270;1.8;80;283.95
4;2018-06-23 09:00:00+00:00;102340;20;2.7;47;291.05
4;2018-06-23 12:00:00+00:00;102270;290;3.2;41;293.75
4;2018-06-23 15:00:00+00:00;102080;270;2.3;41;295.45
4;2018-06-23 18:00:00+00:00;101970;310;4.3;50;293.35
4;2018-06-23 21:00:00+00:00;102010;330;2.5;47;289.05
4;2018-06-24 00:00:00+00:00;101970;250;1.2;63;286.45
4;2018-06-24 03:00:00+00:00;101840;290;2.4;80;284.05
4;2018-06-24 06:00:00+00:00;101910;350;2.9;76;287.35
4;2018-06-24 09:00:00+00:00;101910;340;4.3;57;291.05
4;2018-06-24 12:00:00+00:00;101900;360;4.0;47;293.75
4;2018-06-24 15:00:00+00:00;101830;330;6.1;44;294.65
4;2018-06-24 18:00:00+00:00;101830;20;5.2;53;292.85
4;2018-06-24 21:00:00+00:00;101920;360;3.4;65;288.85
4;2018-06-25 00:00:00+00:00;101930;350;1.9;70;286.45
4;2018-06-25 03:00:00+00:00;101910;10;2.3;84;285.65
4;2018-06-25 06:00:00+00:00;101990;20;3.4;84;287.35
4;2018-06-25 09:00:00+00:00;102090;360;2.9;72;290.35
4;2018-06-25 12:00:00+00:00;102030;10;4.6;52;295.25
4;2018-06-25 15:00:00+00:00;101970;30;4.1;38;297.55
4;2018-06-25 18:00:00+00:00;101940;20;4.7;41;296.35
4;2018-06-25 21:00:00+00:00;102040;30;3.1;65;290.95
5;2018-06-26 00:00:00+00:00;102020;30;3.5;75;287.85
5;2018-06-26 03:00:00+00:00;101980;70;1.0;90;285.95
5;2018-06-26 06:00:00+00:00;102080;30;3.5;80;287.85
5;2018-06-26 09:00:00+00:00;102050;20;3.8;57;292.45
5;2018-06-26 12:00:00+00:00;102000;30;5.3;34;296.65
5;2018-06-26 15:00:00+00:00;101900;40;5.2;35;297.75
5;2018-06-26 18:00:00+00:00;101860;30;5.0;48;296.15
5;2018-06-26 21:00:00+00:00;101900;10;4.4;71;291.15
6;2018-06-27 00:00:00+00:00;101890;20;3.9;83;288.45
6;2018-06-27 03:00:00+00:00;101900;20;2.8;89;286.95
6;2018-06-27 06:00:00+00:00;101920;30;3.3;78;289.65
6;2018-06-27 09:00:00+00:00;101910;40;5.1;60;294.65
6;2018-06-27 12:00:00+00:00;101810;50;5.4;46;297.95
6;2018-06-27 15:00:00+00:00;101680;40;5.4;43;299.35
6;2018-06-27 18:00:00+00:00;101620;360;5.9;55;297.05
6;2018-06-27 21:00:00+00:00;101700;350;5.2;74;291.35
6;2018-06-28 00:00:00+00:00;101720;20;4.1;86;289.95
6;2018-06-28 03:00:00+00:00;101680;30;4.2;84;290.15
6;2018-06-28 06:00:00+00:00;101720;40;3.8;70;291.65
6;2018-06-28 09:00:00+00:00;101730;40;4.1;45;297.55
6;2018-06-28 12:00:00+00:00;101620;50;5.6;33;300.15
6;2018-06-28 15:00:00+00:00;101470;50;5.8;31;300.65
6;2018-06-28 18:00:00+00:00;101410;20;8.3;47;298.35
6;2018-06-28 21:00:00+00:00;101470;10;5.1;59;293.85
5;2018-06-29 00:00:00+00:00;101480;20;6.2;71;292.45
5;2018-06-29 03:00:00+00:00;101460;20;4.4;77;290.45
5;2018-06-29 06:00:00+00:00;101460;30;5.4;67;292.25
5;2018-06-29 09:00:00+00:00;101420;20;6.1;52;297.05
5;2018-06-29 12:00:00+00:00;101310;20;5.0;45;299.95
5;2018-06-29 15:00:00+00:00;101150;30;5.7;41;300.75
5;2018-06-29 18:00:00+00:00;101120;10;6.1;49;297.35
5;2018-06-29 21:00:00+00:00;101150;10;7.3;70;291.65
7;2018-06-30 00:00:00+00:00;101140;360;2.7;84;288.65
